Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:13;0.0;µS/cm;Cond;13.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:14;0.0;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:15;0.1;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:16;0.2;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:17;0.1;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:18;0.3;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:19;0.1;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:20;0.2;µS/cm;Cond;13.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:21;0.3;µS/cm;Cond;13.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:22;0.3;µS/cm;Cond;13.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:23;0.1;µS/cm;Cond;13.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:24;0.0;µS/cm;Cond;13.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:25;0.0;µS/cm;Cond;13.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:26;0.0;µS/cm;Cond;13.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:27;0.0;µS/cm;Cond;13.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:28;0.0;µS/cm;Cond;13.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:29;0.0;µS/cm;Cond;13.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:30;0.0;µS/cm;Cond;13.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:31;0.0;µS/cm;Cond;13.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:32;0.1;µS/cm;Cond;13.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:33;0.1;µS/cm;Cond;14.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:34;0.0;µS/cm;Cond;14.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:35;0.0;µS/cm;Cond;14.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:36;0.0;µS/cm;Cond;14.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:37;14.0;µS/cm;Cond;14.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:38;46.3;µS/cm;Cond;7.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:39;61.8;µS/cm;Cond;3.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:40;17.5;µS/cm;Cond;2.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:41;9.5;µS/cm;Cond;1.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:42;5.7;µS/cm;Cond;1.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:43;1.0;µS/cm;Cond;1.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:44;0.8;µS/cm;Cond;0.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:45;0.6;µS/cm;Cond;0.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:46;0.2;µS/cm;Cond;1.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:47;0.1;µS/cm;Cond;1.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:48;0.1;µS/cm;Cond;1.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:49;0.1;µS/cm;Cond;2.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:50;0.1;µS/cm;Cond;2.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:51;0.1;µS/cm;Cond;2.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:52;0.1;µS/cm;Cond;2.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:53;0.1;µS/cm;Cond;3.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:54;0.1;µS/cm;Cond;3.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:55;0.1;µS/cm;Cond;3.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:56;0.1;µS/cm;Cond;3.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:57;0.1;µS/cm;Cond;3.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:58;0.1;µS/cm;Cond;3.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:15:59;0.1;µS/cm;Cond;4.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:00;0.1;µS/cm;Cond;4.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:01;0.1;µS/cm;Cond;4.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:02;0.1;µS/cm;Cond;4.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:03;0.1;µS/cm;Cond;4.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:04;0.1;µS/cm;Cond;5.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:05;0.1;µS/cm;Cond;5.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:06;0.1;µS/cm;Cond;5.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:07;0.1;µS/cm;Cond;5.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:08;0.1;µS/cm;Cond;5.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:09;0.1;µS/cm;Cond;6.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:10;0.1;µS/cm;Cond;6.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:11;0.1;µS/cm;Cond;6.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:12;0.1;µS/cm;Cond;6.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:13;0.1;µS/cm;Cond;6.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:14;0.1;µS/cm;Cond;6.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:15;0.1;µS/cm;Cond;6.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:16;0.1;µS/cm;Cond;7.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:17;0.1;µS/cm;Cond;7.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:18;0.1;µS/cm;Cond;7.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:19;0.1;µS/cm;Cond;7.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:20;0.1;µS/cm;Cond;7.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:21;0.1;µS/cm;Cond;7.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:22;0.1;µS/cm;Cond;7.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:23;0.1;µS/cm;Cond;7.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:24;0.1;µS/cm;Cond;7.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:25;0.1;µS/cm;Cond;7.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:26;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:27;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:28;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:29;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:30;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:31;0.1;µS/cm;Cond;7.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:32;0.5;µS/cm;Cond;4.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:33;1.3;µS/cm;Cond;2.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:34;1.9;µS/cm;Cond;1.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:35;1.7;µS/cm;Cond;0.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:36;1.5;µS/cm;Cond;0.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:37;1.5;µS/cm;Cond;0.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:38;1.5;µS/cm;Cond;0.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:39;1.5;µS/cm;Cond;0.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:40;1.5;µS/cm;Cond;0.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:41;1.5;µS/cm;Cond;0.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:42;1.5;µS/cm;Cond;0.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:43;1.5;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:44;1.4;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:45;0.8;µS/cm;Cond;0.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:46;0.4;µS/cm;Cond;0.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:47;0.6;µS/cm;Cond;0.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:48;1.1;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:49;1.5;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:50;1.5;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:51;1.5;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:52;1.5;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:53;1.5;µS/cm;Cond;0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:54;1.5;µS/cm;Cond;0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:55;1.5;µS/cm;Cond;0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:56;1.4;µS/cm;Cond;0.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:57;0.9;µS/cm;Cond;0.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:58;0.4;µS/cm;Cond;0.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:16:59;0.1;µS/cm;Cond;0.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:00;0.1;µS/cm;Cond;0.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:01;0.2;µS/cm;Cond;0.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:02;0.4;µS/cm;Cond;1.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:03;0.4;µS/cm;Cond;1.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:04;0.4;µS/cm;Cond;1.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:05;0.3;µS/cm;Cond;2.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:06;0.2;µS/cm;Cond;2.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:07;0.2;µS/cm;Cond;2.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:08;0.3;µS/cm;Cond;3.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:09;0.2;µS/cm;Cond;3.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:10;0.3;µS/cm;Cond;3.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:11;0.4;µS/cm;Cond;3.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:12;0.6;µS/cm;Cond;4.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:13;4.4;µS/cm;Cond;4.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:14;6.8;µS/cm;Cond;4.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:15;13.2;µS/cm;Cond;5.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:16;13.4;µS/cm;Cond;5.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:17;13.0;µS/cm;Cond;5.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:18;8.6;µS/cm;Cond;5.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:19;8.0;µS/cm;Cond;5.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:20;7.4;µS/cm;Cond;5.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:21;7.1;µS/cm;Cond;6.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:22;6.7;µS/cm;Cond;6.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:23;6.3;µS/cm;Cond;6.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:24;6.1;µS/cm;Cond;6.2;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:25;6.0;µS/cm;Cond;6.3;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:26;6.9;µS/cm;Cond;6.4;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:27;7.7;µS/cm;Cond;6.5;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:28;8.7;µS/cm;Cond;6.6;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:29;8.6;µS/cm;Cond;6.7;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:30;8.2;µS/cm;Cond;6.8;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:31;7.6;µS/cm;Cond;6.9;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:32;7.1;µS/cm;Cond;7.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:33;7.0;µS/cm;Cond;7.0;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:34;6.8;µS/cm;Cond;7.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
Multi 3620 IDS; 22490970;1;10.05.2093 20:17:35;7.2;µS/cm;Cond;7.1;°C;Temp;;+++;C = 0.466 1/cm   Tref25   nLF;TetraCon 925-P; 16210277;
